 offer_id | platform | communication_type 
    81064 | admins   | by_phone
    81065 | admins   | by_phone
    81066 | admins   | by_phone
    81067 | admins   | by_phone
    81068 | admins   | by_phone
    81069 | admins   | by_phone
    81070 | admins   | by_phone
    81071 | admins   | by_phone
    81072 | admins   | by_phone
    81073 | admins   | by_phone
    81074 | admins   | by_phone
    81075 | admins   | by_phone
    81076 | admins   | by_phone
    81077 | admins   | by_phone
    81078 | admins   | by_phone
    81079 | admins   | by_phone
    81080 | admins   | by_phone
    81081 | admins   | by_phone
    81082 | admins   | by_phone
    81083 | android  | by_phone
    81084 | admins   | by_phone
    81085 | admins   | by_phone
    81086 | admins   | by_phone
    81087 | admins   | by_phone
    81088 | admins   | by_phone
    81089 | admins   | by_phone
    81090 | admins   | by_phone
    81091 | admins   | by_phone
    81092 | admins   | by_phone
    81093 | admins   | by_phone
    81094 | admins   | by_phone
    81095 | admins   | by_phone
    81096 | admins   | by_phone
    81097 | admins   | by_phone
    81098 | android  | by_phone
    81099 | admins   | by_phone
    81100 | admins   | by_phone
    81101 | admins   | by_phone
    81102 | admins   | by_phone
    81103 | admins   | by_phone
    81104 | admins   | by_phone
    81105 | admins   | by_phone
    81106 | admins   | by_phone
    81107 | admins   | by_phone
    81108 | admins   | by_phone
    81109 | web      | by_phone
    81110 | admins   | by_phone
    81111 | admins   | by_phone
    81113 | android  | by_phone
    81114 | android  | in_app
    81115 | admins   | by_phone
    81116 | admins   | by_phone
    81117 | admins   | by_phone
    81118 | admins   | by_phone
    81119 | admins   | by_phone
    81120 | admins   | by_phone
    81121 | admins   | by_phone
    81122 | admins   | by_phone
    81123 | admins   | by_phone
    81124 | admins   | by_phone
    81125 | admins   | by_phone
    81126 | admins   | by_phone
    81128 | admins   | by_phone
    81129 | admins   | by_phone
    81130 | admins   | by_phone
    81131 | admins   | by_phone
    81132 | admins   | by_phone
    81133 | admins   | by_phone
    81134 | admins   | by_phone
    81135 | admins   | by_phone
    81136 | admins   | by_phone
    81137 | android  | by_phone
    81138 | admins   | by_phone
    81139 | admins   | by_phone
    81140 | admins   | by_phone
    81141 | admins   | by_phone
    81142 | admins   | by_phone
    81143 | admins   | by_phone
    81144 | admins   | by_phone
    81145 | admins   | by_phone
    81146 | admins   | by_phone
    81147 | admins   | by_phone
    81148 | admins   | by_phone
    81149 | admins   | by_phone
    81150 | admins   | by_phone
    81151 | admins   | by_phone
    81152 | admins   | by_phone
    81153 | admins   | by_phone
    81154 | admins   | by_phone
    81155 | admins   | by_phone
    81156 | admins   | by_phone
    81157 | admins   | by_phone
    81158 | admins   | by_phone
    81159 | admins   | by_phone
    81160 | admins   | by_phone
    81161 | admins   | by_phone
    81162 | admins   | by_phone
    81163 | admins   | by_phone
    81164 | admins   | by_phone
    81165 | admins   | by_phone
    81166 | admins   | by_phone
    81167 | admins   | by_phone
    81168 | admins   | by_phone
    81169 | admins   | by_phone
    81170 | admins   | by_phone
    81171 | admins   | by_phone
    81172 | admins   | by_phone
    81173 | admins   | by_phone
    81174 | admins   | by_phone
    81175 | admins   | by_phone
    81176 | admins   | by_phone
    81177 | admins   | by_phone
    81178 | admins   | by_phone
    81179 | admins   | by_phone
    81180 | admins   | by_phone
    81181 | admins   | by_phone
    81182 | admins   | by_phone
    81183 | admins   | by_phone
    81184 | admins   | by_phone
    81185 | admins   | by_phone
    81186 | admins   | by_phone
    81187 | admins   | by_phone
    81188 | admins   | by_phone
    81189 | admins   | by_phone
    81190 | admins   | by_phone
    81191 | admins   | by_phone
    81192 | admins   | by_phone
    81193 | admins   | by_phone
    81194 | admins   | by_phone
    81195 | admins   | by_phone
    81196 | admins   | by_phone
    81197 | admins   | by_phone
    81198 | admins   | by_phone
    81199 | admins   | by_phone
    81200 | admins   | by_phone
    81201 | admins   | by_phone
    81202 | admins   | by_phone
    81203 | admins   | by_phone
    81204 | admins   | by_phone
    81205 | admins   | by_phone
    81206 | admins   | by_phone
    81207 | admins   | by_phone
    81208 | admins   | by_phone
    81209 | admins   | by_phone
    81210 | admins   | by_phone
    81211 | admins   | by_phone
    81212 | admins   | by_phone
    81213 | admins   | by_phone
    81214 | admins   | by_phone
    81215 | admins   | by_phone
    81216 | admins   | by_phone
    81217 | admins   | by_phone
    81218 | admins   | by_phone
    81219 | admins   | by_phone
    81220 | admins   | by_phone
    81221 | admins   | by_phone
    81222 | admins   | by_phone
    81223 | admins   | by_phone
    81224 | admins   | by_phone
    81225 | admins   | by_phone
    81226 | admins   | by_phone
    81227 | admins   | by_phone
    81228 | admins   | by_phone
    81229 | admins   | by_phone
    81230 | admins   | by_phone
    81231 | admins   | by_phone
    81232 | admins   | by_phone
    81233 | admins   | by_phone
    81234 | admins   | by_phone
    81235 | admins   | by_phone
    81236 | admins   | by_phone
    81237 | admins   | by_phone
    81238 | android  | in_app
    81239 | admins   | by_phone
    81240 | admins   | by_phone
    81241 | admins   | by_phone
    81242 | admins   | by_phone
    81243 | admins   | by_phone
    81244 | admins   | by_phone
    81245 | admins   | by_phone
    81246 | admins   | by_phone
    81247 | admins   | by_phone
    81248 | admins   | by_phone
    81249 | ios      | in_app
    81250 | admins   | by_phone
    81251 | admins   | by_phone
    81252 | admins   | by_phone
    81253 | android  | in_app
    81254 | admins   | by_phone
    81255 | admins   | by_phone
    81256 | admins   | by_phone
    81257 | admins   | by_phone
    81258 | admins   | by_phone
    81259 | admins   | by_phone
    81260 | admins   | by_phone
    81261 | admins   | by_phone
    81262 | admins   | by_phone
    81263 | admins   | by_phone
    81264 | admins   | by_phone
    81265 | admins   | by_phone
    81266 | admins   | by_phone
    81267 | admins   | by_phone
    81268 | admins   | by_phone
    81269 | admins   | by_phone
    81270 | admins   | by_phone
    81271 | admins   | by_phone
    81272 | admins   | by_phone
    81273 | admins   | by_phone
    81274 | admins   | by_phone
    81275 | admins   | by_phone
    81276 | admins   | by_phone
    81277 | admins   | by_phone
    81278 | admins   | by_phone
    81279 | admins   | by_phone
    81280 | admins   | by_phone
    81281 | admins   | by_phone
    81282 | admins   | by_phone
    81283 | admins   | by_phone
    81284 | admins   | by_phone
    81285 | admins   | by_phone
    81286 | admins   | by_phone
    81287 | admins   | by_phone
    81288 | admins   | by_phone
    81289 | admins   | by_phone
    81290 | admins   | by_phone
    81291 | admins   | by_phone
    81292 | admins   | by_phone
    81293 | admins   | by_phone
    81294 | ios      | by_phone
    81295 | admins   | by_phone
    81296 | admins   | by_phone
    81297 | admins   | by_phone
    81298 | admins   | by_phone
    81299 | admins   | by_phone
    81300 | admins   | by_phone
    81301 | admins   | by_phone
    81302 | admins   | by_phone
    81303 | admins   | by_phone
    81304 | admins   | by_phone
    81305 | admins   | by_phone
    81306 | admins   | by_phone
    81307 | admins   | by_phone
    81308 | admins   | by_phone
    81309 | admins   | by_phone
    81310 | admins   | by_phone
    81311 | admins   | by_phone
    81312 | admins   | by_phone
    81313 | admins   | by_phone
    81314 | admins   | by_phone
    81315 | admins   | by_phone
    81316 | admins   | by_phone
    81317 | admins   | by_phone
    81318 | admins   | by_phone
    81319 | admins   | by_phone
    81320 | admins   | by_phone
    81321 | admins   | by_phone
    81322 | admins   | by_phone
    81323 | admins   | by_phone
    81324 | admins   | by_phone
    81325 | admins   | by_phone
    81326 | admins   | by_phone
    81327 | admins   | by_phone
    81328 | admins   | by_phone
    81329 | admins   | by_phone
    81330 | admins   | by_phone
    81331 | admins   | by_phone
    81332 | admins   | by_phone
    81333 | admins   | by_phone
    81334 | admins   | by_phone
    81335 | admins   | by_phone
    81336 | admins   | by_phone
    81337 | admins   | by_phone
    81338 | admins   | by_phone
    81339 | admins   | by_phone
    81340 | admins   | by_phone
    81341 | admins   | by_phone
    81342 | admins   | by_phone
    81343 | admins   | by_phone
    81344 | admins   | by_phone
    81345 | admins   | by_phone
    81346 | admins   | by_phone
    81347 | admins   | by_phone
    81348 | admins   | by_phone
    81349 | admins   | by_phone
    81350 | admins   | by_phone
    81351 | admins   | by_phone
    81352 | admins   | by_phone
    81353 | admins   | by_phone
    81354 | admins   | by_phone
    81355 | admins   | by_phone
    81356 | admins   | by_phone
    81357 | admins   | by_phone
    81358 | admins   | by_phone
    81359 | admins   | by_phone
    81360 | admins   | by_phone
    81361 | admins   | by_phone
    81362 | admins   | by_phone
    81363 | admins   | by_phone
    81364 | admins   | by_phone
    81365 | admins   | by_phone
    81366 | admins   | by_phone
    81367 | admins   | by_phone
    81368 | admins   | by_phone
    81369 | admins   | by_phone
    81370 | admins   | by_phone
    81371 | admins   | by_phone
    81372 | admins   | by_phone
    81373 | admins   | by_phone
    81374 | admins   | by_phone
    81375 | admins   | by_phone
    81376 | admins   | by_phone
    81377 | admins   | by_phone
    81378 | admins   | by_phone
    81379 | admins   | by_phone
    81380 | admins   | by_phone
    81381 | admins   | by_phone
    81382 | admins   | by_phone
    81383 | admins   | by_phone
    81384 | admins   | by_phone
    81385 | admins   | by_phone
    81386 | admins   | by_phone
    81387 | admins   | by_phone
    81388 | admins   | by_phone
    81389 | admins   | by_phone
    81390 | admins   | by_phone
    81391 | admins   | by_phone
    81392 | admins   | by_phone
    81393 | admins   | by_phone
    81394 | admins   | by_phone
    81395 | admins   | by_phone
    81396 | admins   | by_phone
    81397 | admins   | by_phone
    81398 | admins   | by_phone
    81399 | admins   | by_phone
    81400 | admins   | by_phone
    81401 | admins   | by_phone
    81402 | admins   | by_phone
    81403 | admins   | by_phone
    81404 | admins   | by_phone
    81405 | admins   | by_phone
    81406 | admins   | by_phone
    81407 | admins   | by_phone
    81408 | admins   | by_phone
    81409 | admins   | by_phone
    81410 | admins   | by_phone
    81411 | admins   | by_phone
    81412 | admins   | by_phone
    81413 | admins   | by_phone
    81414 | admins   | by_phone
    81415 | admins   | by_phone
    81416 | admins   | by_phone
    81417 | admins   | by_phone
    81418 | admins   | by_phone
    81419 | admins   | by_phone
    81420 | admins   | by_phone
    81421 | admins   | by_phone
    81422 | admins   | by_phone
    81423 | admins   | by_phone
    81424 | android  | in_app
    81425 | android  | by_phone
    81426 | android  | in_app
    81427 | admins   | by_phone
    81428 | admins   | by_phone
    81429 | admins   | by_phone
    81430 | admins   | by_phone
    81431 | admins   | by_phone
    81432 | admins   | by_phone
    81433 | admins   | by_phone
    81434 | admins   | by_phone
    81435 | android  | by_phone
    81436 | admins   | by_phone
    81437 | admins   | by_phone
    81438 | admins   | by_phone
    81439 | admins   | by_phone
    81440 | admins   | by_phone
    81441 | admins   | by_phone
    81442 | admins   | by_phone
    81443 | admins   | by_phone
    81444 | admins   | by_phone
    81445 | admins   | by_phone
    81446 | admins   | by_phone
    81447 | admins   | by_phone
    81448 | admins   | by_phone
    81450 | android  | by_phone
    81451 | admins   | by_phone
    81452 | admins   | by_phone
    81453 | admins   | by_phone
    81454 | admins   | by_phone
    81455 | admins   | by_phone
    81456 | admins   | by_phone
    81457 | admins   | by_phone
    81458 | admins   | by_phone
    81459 | admins   | by_phone
    81460 | admins   | by_phone
    81461 | admins   | by_phone
    81462 | android  | in_app
    81463 | admins   | by_phone
    81464 | android  | by_phone
    81465 | admins   | by_phone
    81466 | admins   | by_phone
    81467 | admins   | by_phone
    81468 | android  | by_phone
    81469 | admins   | by_phone
    81470 | admins   | by_phone
    81471 | admins   | by_phone
    81472 | admins   | by_phone
    81473 | admins   | by_phone
